19
19
12
23
20
18
18
23
23
21
22
4
23
19
0
21
20
2
2
1
20
0
16
23
22
20
0
21
20
22
23
14
18
0
22
21
0
1
19
19
12
23
20
18
18
23
23
21
22
21
23
22
2
20
20
20
14
0
2
22
22
15
20
0
18
13
16
16
22
15
22
19
0
23
19
23
22
0
20
21
23
17
22
21
20
22
22
21
0
22
20
23
17
22
22
22
23
20
22
21
